UserID,YOB,Gender,Happy,Q124742,Q124122,Q123464,Q123621,Q122769,Q122770,Q122120,Q121699,Q121700,Q120978,Q121011,Q120379,Q120650,Q120194,Q120012,Q120014,Q119334,Q119851,Q118892,Q118117,Q118233,Q118237,Q116797,Q116881,Q116953,Q116601,Q116441,Q116448,Q115602,Q115610,Q115611,Hardship,Q115390,Q114961,Q114748,Q115195,Q114517,Q113992,Q114152,Q113583,Q113181,Q112478,Q112512,Q112270,Q111848,Q111220,Q109367,Q109244,Q108617,Q108754,Q108343,Q107869,Q107491,Q106993,Q106272,Q106388,Q106389,Q106042,Q105840,Q105655,Q104996,Q103293,Q102906,Q102674,Q102687,Q102289,Q101162,Q101596,Q100689,Q100680,Q100562,Q100010,Q99716,Q99581,Q99480,Q98869,Q98578,Q98059,Q98078,Q98197,Q96024,votes
4000,2011,0,1,,,,,,,,1,0,0,0,0,1,0,1,1,0,0,1,,,,0,,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21
4003,1965,1,0,,0,0,1,1,0,0,1,0,1,1,,,,1,,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1,0,Tunes,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,1,0,1,1,0,,0,0,0,1,1,1,1,1,0,0,0,1,1,0,1,0,1,1,94
4006,1975,,1,0,1,0,1,1,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,1,1,0,,,,,,0,0,Talk,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1,1,0,1,95
4007,1969,1,1,,0,,,,1,,1,0,1,,0,1,,,,1,,1,0,,,0,,,1,0,1,,1,0,,,,1,1,,1,,,0,0,,,1,0,1,,0,1,0,,1,1,1,0,1,0,,0,0,0,,,,,,1,1,,,1,1,0,,,,1,1,,,47
4010,1989,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,0,1,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
4014,1998,0,1,1,1,,,1,1,,0,0,0,,,1,,1,1,,0,1,1,0,1,0,1,1,1,,1,,1,0,,1,,0,1,,,,,1,1,0,1,1,,0,1,1,0,0,,1,1,0,1,1,,1,,1,0,1,0,1,,1,0,0,1,1,1,0,0,1,1,0,0,1,1,0,76
4017,1994,0,1,,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,Tunes,1,1,1,1,1,0,1,0,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,99
4018,1980,1,1,1,1,1,0,1,1,0,1,0,1,1,,1,,0,0,1,0,1,,0,1,1,,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,Tunes,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,96
4019,1996,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,0,1,Tunes,0,1,1,1,1,1,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,101
4024,1988,1,0,,,1,,1,0,0,1,0,1,1,1,1,,,,1,,0,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,Talk,0,,,,,,,,,,,,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,76
4025,1975,1,1,,,,,1,1,0,1,0,1,0,1,1,0,1,1,0,,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,1,1,0,,,,,,,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,89
4029,1989,0,0,,,,,,,,,,1,1,0,1,0,1,1,1,1,,,,,,,,,0,1,1,0,0,0,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22
4033,1961,0,1,,,,,,,0,1,0,0,1,0,1,0,0,0,0,1,,,,,0,1,1,1,1,1,1,1,0,1,,1,1,,0,1,0,Tunes,1,0,1,,,,,,0,,1,,1,0,0,1,1,1,1,1,1,0,0,1,0,1,0,,1,1,1,1,0,1,1,1,1,1,,0,0,73
4034,NA,1,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,Tunes,0,1,1,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,101
4038,1968,1,1,,,,,,,,1,0,1,0,0,0,0,1,1,1,1,,0,0,0,0,1,1,1,1,1,1,1,0,1,,1,1,1,0,0,1,Tunes,1,,,,,,,0,,0,0,1,1,,,,,1,1,1,0,1,,,,,1,1,1,1,1,1,0,0,1,,0,1,0,1,1,72
4040,1976,1,1,,,0,1,,0,0,1,0,,0,0,1,0,,,,,0,1,,,1,,,1,0,,,,1,,,,,,0,1,,,,,,1,1,1,,0,,0,0,,,1,0,,,0,,,1,,,0,1,,,,0,,1,,,0,1,,1,1,,0,0,48
4043,1996,1,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,Tunes,0,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,0,0,0,101
4045,1991,1,0,,0,,0,0,1,,1,0,,,,,,,,,,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,,,,0,1,,,,,,0,0,1,,0,0,1,1,0,0,1,,,1,0,1,0,1,0,0,0,0,,1,1,0,0,1,,,1,0,0,1,70
4047,1980,1,0,0,0,0,1,1,1,0,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,Talk,1,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,101
4048,1986,1,0,1,1,0,,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,,,,,0,0,1,Tunes,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0,1,95
4049,1990,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,0,1,Tunes,0,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,1,101
4050,1990,1,1,1,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,,,,,,,,,0,1,,,,0,,0,1,,0,1,0,Tunes,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,36
4051,1995,1,1,,,,,,0,,,,,,,,,1,,,0,,,0,,,,,,,,1,0,0,1,,,,,,0,,Tunes,0,1,1,0,,1,0,0,,,,,,,,,,1,,,,1,,,,1,,,0,0,1,1,,,,1,0,,,0,0,35
4052,1991,1,0,1,0,0,1,0,0,1,1,1,,,0,1,1,0,1,0,1,1,0,1,0,1,1,0,,,,1,1,1,1,1,1,1,1,0,0,0,Tunes,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,,94
4053,1999,0,0,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,1,0,1,,0,1,,0,1,1,,1,1,1,1,0,0,1,1,,0,0,1,,,,,,,,0,1,1,,28
4055,1993,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,Tunes,0,1,1,,0,0,1,,0,0,,0,0,1,0,0,0,0,1,0,0,0,,0,1,0,,0,0,1,1,1,0,0,0,1,0,1,0,0,0,65
4057,1966,0,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,1,0,0,,1,1,0,1,1,0,Tunes,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,99
4058,1987,0,0,,,,,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,0,1,1,1,0,0,,1,0,1,0,1,1,Tunes,1,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,1,,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,1,1,0,93
4063,NA,0,0,0,0,0,,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27
4065,1996,1,1,,,,0,,0,,1,0,,,,,,,,0,0,,,1,,,,0,1,,1,,,,,,1,0,0,1,0,,Tunes,,,1,,0,0,1,,,,0,0,0,1,1,,1,1,,0,1,1,,0,0,1,,1,0,,,,,1,1,,1,,,,1,47
4068,1972,1,1,,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,1,1,0,1,1,,,,0,1,1,1,0,1,1,,,,0,1,1,1,1,,,1,1,0,1,0,1,0,0,0,1,1,1,1,0,1,0,1,1,,0,1,1,1,0,84
4069,1976,0,1,1,1,,,,1,,1,0,,1,0,1,,,1,1,0,1,0,,0,,,,1,0,,,,1,,,1,,0,1,0,,,1,,,1,1,,1,0,0,0,0,,,1,1,1,1,0,,0,1,1,0,0,1,,,,0,,,1,0,0,,1,1,1,,,,58
4070,1993,0,0,,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,,1,,,,1,1,1,0,1,1,1,0,,0,1,0,1,0,0,0,Tunes,0,1,1,0,1,0,0,1,0,0,,,,,,,,0,,,,0,,0,0,0,0,0,1,1,,1,0,0,0,0,1,1,1,0,1,79
4071,1990,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,Talk,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,0,1,101
4073,1972,1,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,1,0,Talk,0,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1,0,1,101
4074,1996,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0,Tunes,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,0,1,1,101
4075,1989,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0,1,0,,,Talk,0,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,1,0,0,1,95
4076,1988,0,0,,,0,0,0,1,0,1,0,1,1,,,,,,,,,,,,,,,,0,0,,,,0,,1,0,1,0,,0,,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,72
4077,1973,0,0,,1,,,,,,,,1,1,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,0,0,0,1,,1,1,0,0,0,1,1,1,1,0,0,1,,,,,,0,1,,1,0,1,1,,,0,,,,0,1,1,0,0,43
4078,1988,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,Talk,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,101
4079,1997,1,1,,,,,,,,,,0,0,0,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,,,,,,,,,,,,0,0,1,0,1,1,0,0,,22
4080,1995,1,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,1,,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,Tunes,0,0,0,1,1,0,,0,0,1,,1,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1,1,0,,93
4081,1990,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,,1,0,Tunes,0,1,0,,,,1,0,0,1,1,0,1,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,1,1,1,0,0,1,38
4082,1993,1,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,Tunes,1,0,1,0,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,1,101
4083,1973,1,0,0,1,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,Talk,0,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,101
4085,1990,1,1,,,1,0,0,1,0,1,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,0,Tunes,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,99
4087,1979,0,1,,,,,,0,0,1,0,,,1,1,,1,0,1,1,1,0,,0,0,,,1,0,0,,1,0,,,,1,,0,1,1,Talk,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,,0,,1,1,1,1,0,,0,0,1,,1,0,1,1,,1,0,1,0,0,71
4089,1991,0,0,,,,,,0,,1,0,,,,1,,1,1,,1,0,1,,,,1,1,,,,1,1,,,1,0,0,0,1,0,,Tunes,,1,,,1,1,,,0,1,0,,0,1,1,0,1,0,,1,1,0,,0,1,0,,,1,1,1,0,0,0,,1,,,,,,58
4091,1982,0,0,,,,,,,1,1,0,1,1,0,1,0,0,0,1,1,,,,,,,,,,,,,,,0,0,1,1,1,1,0,Tunes,,,1,,,,,,,,1,0,1,1,,,,,,,,1,0,1,0,1,,0,,,,,,,,1,0,,,,,40
4092,1972,1,1,1,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1,1,1,1,1,1,1,0,0,0,0,Talk,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,101
4093,1988,0,1,,,0,1,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,Tunes,1,1,1,0,1,0,0,0,0,,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,,0,0,1,0,0,1,1,0,75
4094,1987,1,1,,,0,1,,,,,,0,1,0,0,,,,0,0,0,,,,0,0,,1,1,1,0,1,1,1,1,1,1,1,0,,,,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,78
4097,1996,,1,0,1,0,0,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,,0,0,0,1,1,0,1,,0,0,0,0,0,1,Tunes,1,1,,0,1,1,0,,0,0,0,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0,,1,0,1,1,1,1,93
4098,NA,1,1,0,1,1,0,1,1,0,,,0,0,1,1,,,,1,1,0,1,1,1,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29
4100,1973,1,1,,,,,0,1,0,1,1,1,0,1,1,0,0,0,1,1,,,,,,,,1,0,0,,,,,1,1,1,1,1,0,0,Tunes,0,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,,1,1,0,,1,0,0,1,1,0,0,0,0,1,0,0,0,,79
4101,NA,1,0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,,0,0,0,,0,1,0,1,0,0,1,1,1,0,1,0,0,1,0,Talk,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,99
4104,1985,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,Talk,0,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,101
4106,1978,1,0,,,,,0,0,0,1,0,,,,,,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,,1,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,36
4107,1986,1,1,,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,1,1,1,1,1,1,0,0,1,1,1,,,,,,,,,,0,0,0,1,1,1,1,1,1,0,0,1,0,,,,,,,,,,,,,,,,,,,,,49
4108,1990,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,0,Tunes,0,1,1,1,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,0,1,101
4109,1941,1,1,,1,0,0,1,1,0,1,0,0,0,0,,1,0,,,1,1,0,0,0,1,1,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,Talk,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,95
4111,1986,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,0,0,0,Tunes,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1,0,0,1,101
4115,1994,1,1,,1,,0,,,0,0,1,,0,0,1,,,,,,,,,,,,,,0,1,,,0,0,1,1,0,1,0,0,,Tunes,,,,,1,,,,1,0,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,28
4119,1995,0,0,1,,0,0,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,0,1,Tunes,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,1,0,1,100
4120,1995,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,Tunes,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,101
4122,1971,1,0,,,,,,,0,1,0,1,1,0,1,0,0,1,0,0,,,,,,,,,,,0,0,0,,1,1,1,1,1,0,0,Tunes,0,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,31
4123,1950,0,1,,,,,,,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,,,1,1,0,0,0,0,1,1,1,,0,,,,,,,0,0,,,,,1,1,1,1,0,0,1,1,0,,1,1,0,0,1,1,0,0,1,0,1,0,0,1,,,,,,1,69
4127,1996,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,1,,,0,1,1,,1,0,,,0,1,1,1,,1,1,,,1,1,0,,25
4128,1987,1,0,,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,1,0,1,,0,0,1,0,0,0,Tunes,0,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,1,98
4130,1982,1,0,1,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,Talk,0,1,1,0,0,0,1,,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,1,100
4131,1967,1,0,,,,,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24
4132,1993,1,0,1,1,0,0,,,0,0,0,0,1,1,1,0,1,0,,,,,,,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,Talk,0,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,91
4133,1946,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,1,,1,0,1,1,1,1,0,Tunes,1,0,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53
4134,1955,0,1,1,1,0,0,1,,1,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
4135,1972,0,1,,,,,0,0,0,1,0,0,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,1,58
4136,1946,1,1,,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,Tunes,1,1,1,0,1,0,1,1,,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,,0,1,1,96
4140,1986,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,Talk,1,1,1,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,0,1,1,101
4142,1978,0,1,0,0,0,1,1,0,0,0,0,1,1,,,,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,,1,1,1,0,,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,1,0,1,1,1,1,92
4143,1996,1,0,1,,1,,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,1,1,0,0,0,0,0,Tunes,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,0,0,99
4144,1973,1,0,1,,,,1,0,0,1,0,,,0,1,1,1,0,,0,1,1,0,1,0,1,1,1,1,,1,,0,1,1,1,1,1,1,1,,Talk,0,0,1,0,0,0,,0,0,,1,1,1,1,1,0,1,0,0,0,0,1,,1,,,1,0,1,1,1,1,0,0,1,1,0,1,,0,0,80
4145,1981,1,1,0,1,0,,0,1,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,Tunes,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,1,1,1,1,0,1,100
4146,1965,1,1,,,0,1,1,1,0,1,0,1,0,0,1,,,,,,,,,,,,,,,,1,1,1,,1,1,0,0,0,1,0,Talk,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,1,1,38
4147,1995,1,1,0,1,0,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,Tunes,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,101
4151,1941,1,1,0,0,,0,,,,,,,,,,,,,,,1,0,,,1,1,0,1,,,,,1,,0,,,0,,,,Tunes,1,1,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,,0,,0,1,,0,,,,,,,,28
4153,1996,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,1,,,,,1,1,1,0,0,0,Tunes,,1,1,1,1,0,,,1,,,1,1,1,,,,,,,1,0,0,0,0,0,,0,,,,,,0,1,1,1,1,0,0,,41
4155,1995,1,0,,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,,0,1,0,1,1,,1,0,1,1,1,1,1,1,0,1,0,1,0,0,,,Tunes,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,,0,,0,,,1,1,,,1,1,,,,,1,80
4156,1969,0,1,,,,,1,1,,,,,,,,,,,,,,,,,,,,,0,0,,,,0,,,0,,1,1,0,,,,,,,,,,,,0,,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1,1,0,0,,47
4159,1996,0,0,,1,0,0,1,1,0,1,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,Tunes,0,1,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1,1,0,0,1,0,0,1,1,0,1,100
